1,Partially141.jpg,140.30998374359777,133.7460651344384,79.69393836851019,0.036871918827977884,1664.358695282647,0.8764272796149465,6845.720123291207,0.36348790956289245,241.083302043933,25718.521797882186,7.52278754341906,11.042679246587253,0.0004897302051568484,4.711549344908921,-0.386760045391127,0.9916567411384469
1,Partially142.jpg,156.46898613636466,152.67026542894135,96.55958243571698,0.05086930522584781,1825.9579757835904,0.86603417568896,6932.639676566198,0.3662411224228576,276.2987724239349,25904.600730481205,7.424340511221697,10.99263584277369,0.0005061957981669957,4.744087421196677,-0.37144532051969426,0.9878866173815506
1,Partially144.jpg,156.15295771831916,148.41315087188582,87.99880821989255,0.03946147244104562,2006.6826833431094,0.8267942111782756,5918.249081450283,0.33841296518841485,267.5796533346716,21666.313642458026,7.43166697205461,11.19648755717964,0.00046376760751382806,4.899076852354299,-0.3401811978595998,0.9781374776855544
1,Partially145.jpg,161.99381018037414,158.83298014684408,108.56196007936131,0.08659174989276411,1602.2726503786432,0.8912561033887203,7503.449305023964,0.43226470975081455,291.5165216551749,28411.52456971722,6.908966861724209,10.043066615169643,0.000653564874584993,4.362127047693752,-0.40472345765652606,0.9909261062691288
1,Partially146.jpg,159.48866324811826,140.80853575313068,84.8051497975382,0.05135312501379582,1994.4105243465456,0.8587416017047158,7221.22502243033,0.35179270752951736,260.8086198685468,26890.489565374777,7.347513159645577,10.849610109979702,0.0004886469945857433,4.855193621645766,-0.38049668178483714,0.9902874534622124
1,Partially202.jpg,188.60020841274215,165.24086814426803,94.5302882492575,0.03730952414545145,2809.5730507350463,0.7306956332961873,5386.347921496508,0.331418641038946,304.19597724566904,18735.818635251002,7.561733070407184,11.223822532868219,0.0004834871859869002,4.925567744958732,-0.3678001442760287,0.9859994611830867
1,Partially203.jpg,169.0492601148851,154.89882037605253,95.31755788854004,0.05319270670041329,2154.4976425587865,0.8387968172199627,6814.125478318441,0.35802252466161427,284.55082040509984,25102.00427071498,7.438451247845465,11.129548319879355,0.0005050506051743717,4.857817893901894,-0.3527446682899972,0.9819536225590474
1,Partially204.jpg,162.34932221727811,146.1728088877484,87.89011429990964,0.04556757729047355,2077.2833404411012,0.8466803667484636,6910.9605471541245,0.3462452084806785,268.92163117711857,25566.5588481754,7.5090295702156515,11.27571284704602,0.0004807859361881644,4.893734908112847,-0.35023375285092645,0.9821506978152492
1,Partially205.jpg,191.5770355099795,169.58075553994126,102.13444032728133,0.05547726259978073,2683.057244603166,0.7530701670456683,5608.804172970494,0.36809327766779343,313.92878384891156,19752.159447278795,7.264625066833607,10.721797856270515,0.0005518378729873632,4.7521079155055315,-0.37870294083135314,0.9865071273812812
1,Partially257.jpg,152.40754708059495,146.09335199739846,89.26832760787264,0.03984482485180188,1861.7075183105699,0.8430668158993372,6031.036211358569,0.3313058504216013,264.1354503309997,22262.4373271237,7.558266639265067,11.424043243804494,0.00044467671759391384,4.939198879154213,-0.33837023172176184,0.9800545679127861
