Partially Ripe,Partially141.jpg,140.30998374359777,133.7460651344384,79.69393836851019,0.03687191882797789,1664.3586952826467,0.8764272796149466,6845.720123291207,0.36348790956289256,241.083302043933,25718.521797882186,7.52278754341906,11.042679246587257,0.0004897302051568484,4.71154934490892,-0.3867600453911263,0.9916567411384469
Partially Ripe,Partially142.jpg,156.46898613636466,152.67026542894135,96.55958243571698,0.05086930522584781,1825.9579757835904,0.8660341756889601,6932.639676566196,0.3662411224228576,276.2987724239349,25904.60073048121,7.424340511221699,10.99263584277369,0.0005061957981669957,4.744087421196677,-0.3714453205196944,0.9878866173815505
Partially Ripe,Partially144.jpg,156.15295771831916,148.41315087188582,87.99880821989255,0.03946147244104562,2006.6826833431094,0.8267942111782755,5918.249081450283,0.33841296518841485,267.5796533346716,21666.313642458033,7.43166697205461,11.19648755717964,0.00046376760751382806,4.899076852354298,-0.3401811978596,0.9781374776855546
Partially Ripe,Partially145.jpg,161.99381018037414,158.83298014684408,108.56196007936131,0.08659174989276411,1602.2726503786432,0.8912561033887201,7503.449305023964,0.43226470975081455,291.5165216551749,28411.52456971721,6.908966861724209,10.043066615169645,0.000653564874584993,4.362127047693752,-0.4047234576565257,0.9909261062691286
Partially Ripe,Partially146.jpg,159.48866324811826,140.80853575313068,84.8051497975382,0.05135312501379581,1994.4105243465453,0.8587416017047159,7221.225022430327,0.35179270752951736,260.8086198685469,26890.48956537477,7.347513159645577,10.8496101099797,0.0004886469945857433,4.855193621645766,-0.3804966817848379,0.9902874534622126
Partially Ripe,Partially202.jpg,188.60020841274215,165.24086814426803,94.5302882492575,0.03730952414545145,2809.5730507350463,0.7306956332961877,5386.34792149651,0.331418641038946,304.19597724566904,18735.818635251,7.561733070407184,11.223822532868223,0.0004834871859869002,4.925567744958733,-0.367800144276028,0.9859994611830865
Partially Ripe,Partially203.jpg,169.0492601148851,154.89882037605253,95.31755788854004,0.05319270670041329,2154.4976425587865,0.8387968172199632,6814.125478318438,0.3580225246616143,284.55082040509984,25102.004270714977,7.438451247845463,11.12954831987936,0.0005050506051743717,4.857817893901894,-0.35274466828999673,0.9819536225590471
Partially Ripe,Partially204.jpg,162.34932221727811,146.1728088877484,87.89011429990964,0.04556757729047356,2077.283340441102,0.8466803667484639,6910.960547154124,0.3462452084806786,268.92163117711857,25566.558848175395,7.5090295702156515,11.275712847046016,0.0004807859361881644,4.8937349081128465,-0.35023375285092667,0.9821506978152492
Partially Ripe,Partially205.jpg,191.5770355099795,169.58075553994126,102.13444032728133,0.05547726259978074,2683.057244603166,0.7530701670456679,5608.804172970494,0.36809327766779343,313.92878384891156,19752.1594472788,7.264625066833607,10.72179785627052,0.0005518378729873632,4.7521079155055315,-0.3787029408313528,0.9865071273812812
Partially Ripe,Partially257.jpg,152.40754708059495,146.09335199739846,89.26832760787264,0.03984482485180188,1861.7075183105699,0.8430668158993375,6031.036211358569,0.3313058504216013,264.1354503309997,22262.43732712371,7.558266639265066,11.424043243804496,0.00044467671759391384,4.939198879154214,-0.3383702317217618,0.980054567912786
Partially Ripe,Partially258.jpg,154.0552736949875,149.33377394743485,90.52242179391882,0.04092727983765398,1950.6910258024218,0.8244637454505597,5671.410343988962,0.330077707077098,268.6394770908835,20734.950350153413,7.3426252431837655,11.146185689100617,0.0004481818677907452,4.889938641519304,-0.32870893236604226,0.9748171021494146
Partially Ripe,Partially259.jpg,148.83139904090228,141.61995399090432,86.85089276395972,0.03812506168364823,1736.6641122695428,0.8649032172259832,6536.129363396692,0.32967306345218816,256.804595920934,24407.85334131723,7.557029721556793,11.393421494549049,0.000438842250865716,4.924279170289429,-0.3412693050803718,0.9814692602887047
Partially Ripe,Partially260.jpg,143.73129055163537,136.6604997115342,85.0934766786491,0.0454738221562421,1556.7411685429079,0.8850721173102346,6897.173125217892,0.377313827507207,248.56502596160848,26031.951332328666,7.316681612565849,10.648845423490469,0.0005238324872803209,4.63545932665784,-0.39917776118535403,0.9923452560914334
